id,area,year,slope,elev,distroad,distcapital,peatdepth,biomasscarbonruesch,soilcarbon,biomasscarbonbaccini,defor2000,defor2001,defor2002,defor2003,defor2004,defor2005,defor2006,defor2007,defor2008,defor2009,defor2000prop,defor2001prop,defor2002prop,defor2003prop,defor2004prop,defor2005prop,defor2006prop,defor2007prop,defor2008prop,defor2009prop,num_cells,defor_cumul,defor_cumul_avg,defor_cumul_prop,defor_cumul_prop_avg,defor2000propover_50p,defor2001propover_50p,defor2002propover_50p,defor2003propover_50p,defor2004propover_50p,defor2005propover_50p,defor2006propover_50p,defor2007propover_50p,defor2008propover_50p,defor2009propover_50p,count_over_50p,over_50p_normed,years_in_effect,degree,normed_high_defor_indic,normed_high_defor_indic_quantitative
279,16286,1999,15.881433333333334,361.3771,6.029458454545455,62.10942727272728,0.0,303927.2402119134,111149.0629282874,192996.4196273332,1.177955821561978,3.671251011916669,2.958159313683461,8.422299958257597,6.822851686814924,0.3303766349459459,4.870235878085849,13.425367847658142,25.62740816417075,1.0627490192401212,7.232935168623221e-05,0.0002254237389117,0.0001816381747318,0.000517149696565,0.0004189396835819,2.028592870845793e-05,0.0002990443250697,0.0008243502301153,0.001573585175253,6.525537389414965e-05,33,68.36865533633544,6.836865533633542,0.0041980016785174,0.0004198001678517,0,0,0,0,0,0,0,0,0,0,0,0.0,11,1,0.0,0.0
280,33871,1991,13.85520828125,425.98310312500007,8.525607515625001,108.0520875,0.0,246802.77699883888,98707.987790886,169869.9530172783,198.5765159354389,55.71418330804868,27.06558459852302,108.69685718134888,29.91348419857721,76.46050420316479,424.2039673035552,265.3055656894689,926.096495834158,374.3606234539906,0.0058627296488275,0.0016448933691963,0.0007990784033102,0.0032091422509329,0.0008831591685683,0.0022574032122808,0.0125241052021952,0.0078328235271904,0.0273418705037984,0.0110525412138404,64,2486.3937817062742,248.63937817062748,0.0734077465001409,0.007340774650014,1,1,0,1,0,1,1,1,1,1,7,0.3684210526315789,19,0,0.006061437014639634,0.006061437014639634
281,2873,1991,20.331275,702.1458749999999,13.7257,117.2985,0.0,269742.7412766498,103533.14514977878,192869.41337012863,0.1879961586047363,0.423548102754362,0.0810079478555579,0.5367130735935612,0.2551925773607994,0.0645638806049146,0.4173663003319423,0.0898476056747005,1.495072576022919,12.750902345061272,6.543548855020408e-05,0.0001474236347909,2.8196292327030247e-05,0.0001868127649124,8.882442650915399e-05,2.2472635086987337e-05,0.0001452719458168,3.127309630167092e-05,0.0005203872523574,0.0044381839001257,8,16.302210567864766,1.6302210567864766,0.0056742814367785,0.0005674281436778,0,0,0,0,0,0,0,0,0,1,0,0.0,19,0,0.00031971710742447997,0.00031971710742447997
282,3669,1991,21.102091666666663,1447.4874166666668,16.671291666666665,131.13433333333333,0.0,303782.423806897,139433.76332183552,206919.0924610213,0.0156764779424049,0.2615007382130034,0.043326522083674,0.0,0.0,0.1319374929736727,0.1857846316089855,0.0709523932399688,0.1684633474782768,1.9930771116908133,4.272684094413988e-06,7.127302758599166e-05,1.1808809507678944e-05,0.0,0.0,3.596006894894324e-05,5.0636312785223646e-05,1.9338346481321563e-05,4.59153304655974e-05,0.0005432207990435,12,2.8707187152308,0.28707187152308,0.0007824253789127,7.824253789127282e-05,0,0,0,0,0,0,0,0,0,0,0,0.0,19,0,0.0,0.0
283,47765,1999,14.054854375,491.6631625,13.6371535,118.20835125,0.0,306585.1271023849,103651.9735019995,196998.44639863013,32.04993942656137,7.256695058765294,4.538404482812105,17.785253991015804,5.003907001747772,0.7925445704647001,2.32443241441402,1.3531124257337903,2.1305080126090683,0.7760560181527922,0.0006709921370577,0.0001519249462737,9.50152723293647e-05,0.0003723490838692,0.0001047609547105,1.6592579722907987e-05,4.866392577020873e-05,2.8328533983749403e-05,4.460395713616808e-05,1.6247378167126393e-05,80,74.01085340227671,7.401085340227671,0.0015494787690207,0.000154947876902,0,0,0,0,0,0,0,0,0,0,0,0.0,11,0,0.0,0.0
284,31063,1999,12.913533103448271,412.1053275862069,10.561303172413792,153.8419827586207,0.0,289709.6460993296,91226.23617339882,189449.8446966427,78.08424320903802,88.19769620194658,3.306416925143996,8.202637988344256,20.19217469349412,39.851147475709766,23.606649249117808,113.11810844673336,53.21143224206935,51.51631972492487,0.0025137379908263,0.0028393167498936,0.0001064422922816,0.0002640645780621,0.0006500394261177,0.0012829136746518,0.0007599603788789,0.003641570628939,0.0017130165226175,0.0016584463743014,58,479.2868261565221,47.92868261565221,0.0154295086165702,0.001542950861657,1,1,0,0,0,1,0,1,0,1,4,0.3636363636363636,11,0,0.000581973946058765,0.000581973946058765
285,6773,1995,5.3433557894736845,63.71782631578947,4.350876368421052,154.62426315789472,0.0,71776.74254859424,61350.86094328711,85070.23728027921,27.984203575419865,22.903307707040863,0.4084344097397805,13.5655596692984,9.321970013331368,8.041544712782061,18.457599316904563,34.562425613054415,68.6826907825937,85.58890725438768,0.0041317294515605,0.0033815602697535,6.030332345190913e-05,0.002002887888572,0.0013763428338005,0.0011872943618458,0.0027251733820913,0.0051029714473725,0.0101406600889699,0.0126367794558375,19,289.5166430545527,28.951664305455267,0.0427457025032559,0.0042745702503255,1,1,0,1,1,0,1,1,1,1,7,0.4666666666666667,15,0,0.003051925346931705,0.003051925346931705
286,57626,1995,10.015879473684212,281.90168947368426,11.275145336842106,172.71288421052634,0.0,264168.5696117202,61351.02627908722,196336.75761284132,46.694640683050814,22.25558884811659,69.75177975289087,57.386322166816434,122.32520575962236,37.40166857902278,23.63878963052192,67.16381321734093,1029.973770603418,367.2259165754671,0.000810305082481,0.0003862074210966,0.0012104220274336,0.0009958408039221,0.0021227433061399,0.0006490415537955,0.0004102104888508,0.0011655123245989,0.0178734212092357,0.0063725734317056,95,1843.817495816268,184.3817495816268,0.0319962776492601,0.003199627764926,0,0,1,0,1,0,0,1,1,1,4,0.2666666666666666,15,0,0.00220643548354376,0.00220643548354376
287,20074,1999,12.891959500000002,273.83121250000005,13.73403075,120.617375,0.0,299673.94319469546,114528.5238126501,207233.78032784225,17.864867251968644,6.375036992675261,6.5710999273692,7.04558288041535,1.1352504346502137,1.5701445545384982,3.089773059600556,15.536955753933311,10.835238718425536,0.6539294866803234,0.0008899505455797,0.0003175768154167,0.0003273438242188,0.0003509805161111,5.655327461642988e-05,7.821782178631554e-05,0.0001539191521171,0.0007739840467237,0.0005397648061385,3.257594334364468e-05,40,70.67787906025688,7.067787906025688,0.0035208667460524,0.0003520866746052,1,0,0,0,0,0,0,0,0,0,1,0.0909090909090909,11,0,4.356174601025012e-06,4.356174601025012e-06
288,33007,1999,12.702207941176471,308.8125294117647,13.089054852941176,90.34028382352942,11.22305,252982.75969338143,108881.54553647184,186898.76322637856,212.85702750265892,100.76239884599693,36.20510279437944,27.57808640975369,18.258022143893125,18.98831086112621,27.60286820077758,75.99861525074087,24.23996553789968,5.756718923323265,0.006448845017804,0.0030527584708091,0.0010968916531153,0.0008355223561594,0.0005531560621653,0.000575281330055,0.0008362731602622,0.002302499931855,0.0007343886308328,0.0001744090321241,68,548.2471164705498,54.82471164705498,0.0166100256451828,0.0016610025645182,1,1,1,0,0,0,0,1,0,0,4,0.3636363636363636,11,0,0.0008466553052686951,0.0008466553052686951
289,26657,1991,20.252942241379312,661.9783413793103,8.157087568965517,52.187739655172415,0.0,256022.86673892543,105886.46640884044,192533.1704115478,21.06810391476544,1.9043179219498425,2.7237396014782065,4.998923724876958,3.318513294121426,2.2458318462999403,20.84222389357494,14.121693535046305,37.71271255829372,2.022700319076643,0.0007903403951969,7.14378182822464e-05,0.0001021772743173,0.0001875276184445,0.0001244893759283,8.424923458378438e-05,0.0007818668227323,0.0005297555439489,0.0014147395640279,7.587876801878092e-05,58,110.95876060948342,11.095876060948342,0.0041624624154812,0.0004162462415481,0,0,0,0,0,0,0,0,0,0,0,0.0,19,1,0.0,0.0
290,31911,1991,0.9069035322580644,23.02852354838709,45.62155322580645,154.39020967741934,1458.1780258064518,302262.3488250256,67506.59743778745,159277.10300931416,13.016234422382167,5.211043162673972,2.647320517007024,12.90835925184947,4.230018845841785,13.285343516904856,9.847130208124476,5.8175391382746815,14.387833146714502,12.014530083982754,0.0004078917746978,0.0001632992749419,8.295949725821892e-05,0.0004045112735999,0.000132556762428,0.0004163248884994,0.0003085810600772,0.0001823051342256,0.0004508737785313,0.0003765012091123,62,93.36535229375568,9.336535229375569,0.002925804653372,0.0002925804653372,0,0,0,0,0,0,0,0,0,0,0,0.0,19,0,0.0,0.0
291,28865,2007,13.748154285714284,389.230625,18.78670821428572,127.92064285714284,0.0,295131.70017869514,103844.7668026695,183703.16322680897,394.5134661296288,227.48714843997888,154.7167970075751,171.76393093720162,176.2571481981968,118.465589747974,143.00069338081326,213.9479751580132,137.1753820293423,129.29516734028047,0.0136675373680799,0.0078810721787624,0.0053600137539433,0.0059505952169479,0.0061062583820612,0.004104125749107,0.0049541206783583,0.0074120206186735,0.0047523084021944,0.0044793059878843,56,480.418524527636,160.13950817587866,0.0166436350087523,0.0055478783362507,1,1,1,1,1,1,1,1,1,1,9,3.0,3,0,0.004004105170971567,0.004004105170971567
292,19070,2007,4.5110872093023255,1403.9137209302328,7.636953023255814,117.1789534883721,0.0,160429.53076920984,151338.00091289115,200816.50577364647,7.992830878178685,15.853530899335768,17.082311686902038,10.608253101895755,70.12815821690101,39.81373649841859,141.6622596474204,763.7702589932455,207.71381305839685,152.89453642821258,0.0004191311420125,0.0008313335552876,0.000895768835181,0.0005562796592499,0.0036774073527478,0.0020877680387214,0.0074285400968757,0.0400508788145383,0.0108921768777344,0.0080175425499849,43,1124.378608479855,374.792869493285,0.0589605982422577,0.0196535327474192,0,0,1,0,1,1,1,1,1,1,6,2.0,3,0,0.018109759582140034,0.018109759582140034
293,9134,2007,2.84839,1603.634545454545,4.565658181818181,100.49999090909093,0.0,153084.7928733248,159771.1342555749,187366.9461968793,56.21062137070006,93.72123019960615,24.44872576047624,34.025276006224075,22.65879711784829,65.25724273608881,57.144672543991256,57.75348931694101,98.02612709628517,47.88945962694967,0.0061539983983687,0.010260699605825,0.0026766724064458,0.0037251232763547,0.0024807091217263,0.0071444320928496,0.0062562593107062,0.0063229132162186,0.0107320042803027,0.0052429887920899,11,203.66907604017584,67.88969201339195,0.0222979062886113,0.0074326354295371,1,1,1,1,1,1,1,1,1,1,9,3.0,3,0,0.005888862264257899,0.005888862264257899
294,19329,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0.0,0.0
295,10603,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0.0,5,1,0.0,0.0
296,28967,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0.0,5,0,0.0,0.0
297,1077,2004,18.97154,402.2155,2.8888895,162.53475,0.0,263687.71820533223,103872.47151660726,162616.562953188,3.073349829008546,4.011244172481044,2.2797169442107625,5.786178625395427,4.022625689956151,13.399488335682117,5.236100121112293,10.565559623541944,6.498814223502298,19.14621964856646,0.0028536210111499,0.0037244606986824,0.0021167288247082,0.0053724964024098,0.003735028495781,0.0124414933478942,0.0048617457020541,0.009810176066427,0.0060341821945239,0.0177773627191889,4,58.86880764236126,9.811467940393545,0.0546599885258693,0.0091099980876448,1,1,1,1,1,1,1,1,1,1,9,1.5,6,1,0.007712648567789399,0.007712648567789399
298,30966,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0.0,6,1,0.0,0.0
299,25801,2004,9.163605476190476,137.7420904761905,28.61176904761905,264.68185714285715,131.82855714285714,306166.9688233176,90298.60601447306,187270.6044129828,15.514298209618527,16.11415567612875,8.792032274767179,4.214443970821457,5.176812545963188,10.490613154855104,30.330270993185984,134.59679549632375,476.0756368374374,487.0645258259247,0.0006013060815324,0.0006245554697929,0.000340763236881,0.0001633442103337,0.000200643872174,0.0004065971533992,0.0011755463351492,0.0052167278592428,0.0184518288763008,0.01887773829797,42,1143.73465485369,190.622442475615,0.0443290823942362,0.0073881803990393,0,0,0,0,0,0,1,1,1,1,3,0.5,6,0,0.0063201034315485335,0.0063201034315485335
300,40463,2001,12.662527794117644,430.7393132352941,7.66135686764706,218.94682352941177,9.982030588235297,253743.65346719025,133678.8100464959,173080.88199308605,530.4360377180805,465.4398646571699,126.57870411632504,387.02861020720536,206.9134849071857,199.196491825596,232.60852886341783,1061.7528011808913,1188.2299632827903,979.7811458927127,0.0131091623883073,0.0115028511147757,0.0031282580163686,0.0095650003758299,0.0051136466625605,0.004922929387974,0.0057486723392585,0.0262400909764696,0.0293658394899733,0.0242142487184023,68,4847.529594933295,538.6143994370327,0.1198015370816127,0.0133112818979569,1,1,1,1,1,1,1,1,1,1,9,1.0,9,0,0.011941041120293724,0.011941041120293724
301,992,2004,3.361209333333333,35.15871833333333,16.323150000000002,246.81016666666665,686.1119166666667,300611.3851607695,68349.13888313333,180739.68810668783,0.1919687225975722,3.6559281403874033,10.727920791087772,11.940688362748716,15.708864254330464,16.57840228443578,20.169070872947977,38.034350752545016,140.38180602407323,99.00936632202388,0.0001935168574572,0.0036854114318421,0.0108144362813384,0.0120369842366418,0.0158355486434782,0.0167120990770521,0.0203317246703104,0.0383410793876461,0.141513917362977,0.0998078289536531,6,329.8818605103563,54.980310085059386,0.3325421980951172,0.0554236996825195,0,1,1,1,1,1,1,1,1,1,8,1.3333333333333333,6,0,0.05402635016266403,0.05402635016266403
302,2544,2006,13.579670000000002,529.3361000000001,6.230559,254.1139,0.0,139971.80084049108,103913.3819145406,142055.15873106994,9.365173918383244,13.78266842713743,14.881213269652235,16.431646399823794,8.578811579118177,13.811047312729082,14.335528121096258,5.025494994765737,9.025658899427343,9.511608887576612,0.0036812790559682,0.0054177155767049,0.005849533517945,0.0064589805030753,0.0033721743628609,0.0054288707990287,0.0056350346387956,0.0019754304224708,0.0035478218944289,0.0037388399715316,10,37.89829090286595,9.474572725716488,0.0148971269272271,0.0037242817318067,1,1,1,1,1,1,1,1,1,1,9,2.25,4,0,0.0022739765369638254,0.0022739765369638254
303,31624,2004,8.630599090909092,835.2615636363637,8.4399,215.0984363636364,0.0,257547.42477478567,104708.52384975752,209210.4272839873,45.07358879323087,55.6092890227772,30.39527841421754,45.73969882723937,39.890197769106834,30.44313967997151,39.248254201337865,7.426252751367678,66.3739580261168,52.688959749540544,0.0014252968882251,0.001758452094067,0.0009611459149449,0.0014463603221363,0.0012613900129365,0.0009626593625085,0.0012410907602244,0.0002348296468304,0.0020988476481822,0.0016661067464438,55,236.07076217744125,39.34512702957354,0.0074649241771262,0.001244154029521,1,1,1,0,1,0,1,0,1,1,6,1.0,6,0,8.872982615360002e-05,8.872982615360002e-05
304,3732,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,0,0,0,0,0,0,0,0,0,0,0,0.0,6,0,0.0,0.0
305,2689,2007,11.092397000000002,291.56122,6.0972230000000005,203.6806,0.0,278720.9070954988,142496.823125166,188632.77144353345,25.08407045580987,42.79325554637193,4.915628335372341,17.9859228125852,10.835812595134522,12.171808128841745,10.081440628443096,54.04573324043431,13.987359027029678,8.394253541695281,0.0093284010620341,0.0159141894928865,0.0018280507011425,0.0066887031657066,0.0040296811435978,0.0045265184562446,0.0037491411782979,0.0200988223281644,0.0052016954358607,0.0031217008336538,10,76.42734580915926,25.475781936386426,0.0284222185976791,0.009474072865893,1,1,1,1,1,1,1,1,1,1,9,3.0,3,0,0.0079302997006138,0.0079302997006138
306,18114,2006,12.556265789473684,273.9503315789474,7.353073131578948,156.49931578947368,4.412286842105263,262319.60860346124,102102.78589172088,169125.75484440924,99.36267612425068,49.8619998085033,57.03632924584608,73.51901726986249,65.27415004023284,80.7878827164942,73.49381138821327,88.67741850084165,83.31778890869238,97.73598631151532,0.0054854077577702,0.0027526774764548,0.0031487429196116,0.0040586848443117,0.0036035193794983,0.0044599692346524,0.0040572933304744,0.0048955183008083,0.0045996350286348,0.0053956048532359,38,343.2250051092626,85.80625127731565,0.0189480515131535,0.0047370128782883,1,1,1,1,1,1,1,1,1,1,9,2.25,4,1,0.00328670768344545,0.00328670768344545
307,3433,2006,8.028738222222223,106.29316666666664,11.592598888888888,250.1573333333333,18.50326666666667,91374.57620908228,91097.24134742952,103808.79405928368,8.203581197370154,10.721756086749854,11.591039679550391,16.58289427120319,22.89072395022788,22.120744335647867,25.324998273557448,40.93531522938613,53.85933388373128,30.323396561285584,0.0023896245841451,0.0031231447966064,0.0033763587764492,0.0048304381797853,0.0066678485144852,0.0064435608318228,0.0073769292961134,0.0119240650245808,0.0156887078018442,0.008832914815405,9,150.44304394796043,37.61076098699011,0.0438226169379436,0.0109556542344859,1,1,1,1,1,1,1,1,1,1,9,2.25,4,0,0.009505349039642948,0.009505349039642948
308,4508,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0.0,4,0,0.0,0.0
309,12593,2006,15.882364999999997,448.4272941176471,10.638891470588234,251.1372647058824,0.0,293686.3662285792,103922.0410903101,200707.877712708,8.889471342479693,34.59891791144367,19.918711631025342,52.1730549862862,96.90180802237482,54.79135725088559,50.6792203640131,106.37254404941562,249.06922664336548,153.3067115952775,0.0007059057684808,0.0027474722394539,0.0015817288677062,0.004143020327665,0.0076948946257742,0.0043509376042948,0.0040243961219735,0.0084469581552779,0.01977838693269,0.0121739626455393,34,559.4277026520717,139.85692566301793,0.0444237038554809,0.0111059259638702,0,1,1,1,1,1,1,1,1,1,8,2.0,4,0,0.009655620769027276,0.009655620769027276
310,28339,2000,16.96939791666667,614.107,13.15219625,101.67711875000002,0.0,307637.2528577081,103913.05211070694,204991.2188072916,2.0278437974519026,1.9509206927303004,5.645674027202798,38.07197421276285,10.528896985165025,3.7647368836895287,26.994461985456127,9.967779961520776,7.872871672248907,24.047982897277187,7.15566462278804e-05,6.88422559981051e-05,0.0001992192394651,0.0013434480473115,0.0003715338221237,0.0001328464971837,0.0009525552060925,0.0003517336519115,0.0002778104969211,0.0008485826210267,48,130.8731431155054,13.08731431155054,0.0046181284842621,0.0004618128484262,0,0,0,0,0,0,0,0,0,0,0,0.0,10,0,0.0,0.0
311,49040,2004,6.221024285714285,82.78992698412699,131.57650793650797,175.60315873015873,0.0,300560.04207452666,55589.36900383665,153822.30109562594,14.778784376752956,13.520099310653592,17.461914595337916,100.77241945961416,99.0014168300932,43.030436387711205,30.57055796005433,34.98730890136667,206.08000152383937,59.858444490661554,0.0003013618347624,0.0002756953366772,0.0003560749305737,0.0020549025175288,0.0020187890870736,0.0008774558806629,0.0006233800562816,0.0007134443087554,0.0042022838809918,0.0012206044961391,63,473.5281660937263,78.92136101562106,0.0096559577099046,0.0016093262849841,0,0,0,1,1,0,0,0,1,1,3,0.5,6,0,0.00046490053637896655,0.00046490053637896655
312,45260,1996,4.90618902,79.7272778,114.53836,197.37388,0.0,275818.4496084231,60012.20361517202,183735.3250654436,48.01379194554451,39.26670745255845,101.09458556814056,16.360708363370875,99.68838193056692,32.8945442086034,5.482628124878682,52.71838355115525,68.66744293361825,69.70588842147396,0.0010608438344132,0.0008675808098223,0.002233640865403,0.0003614827300788,0.0022025714080991,0.0007267906365135,0.0001211362820344,0.0011647897382049,0.0015171772632262,0.0015401212642835,50,533.8930624999109,53.38930624999109,0.0117961348320793,0.0011796134832079,1,0,1,0,1,0,0,1,0,1,4,0.2857142857142857,14,0,0.00028823587300756497,0.00028823587300756497
313,55843,1996,4.480112121951219,112.93762195121953,102.44946585365854,220.78797560975607,0.0,289074.75871036784,61941.50531731238,154273.38144049383,37.82546576282601,147.62006639740764,106.14372599318249,55.48376211135663,434.5898829609032,143.48550286653742,13.126761775983182,242.9860940514205,115.38983333919668,110.50963387162636,0.0006773537554004,0.0026434838099208,0.0019007525740591,0.0009935670023343,0.0077823520040274,0.0025694447444896,0.0002350654831578,0.0043512363958136,0.0020663258302597,0.0019789344030876,41,1407.16072913044,140.716072913044,0.0251985160025507,0.002519851600255,0,1,1,0,1,1,0,1,1,1,6,0.4285714285714285,14,0,0.0013814261544429101,0.0013814261544429101
314,36901,2001,2.279823278688524,73.01047213114755,23.547358032786885,69.16575409836065,0.0,294264.78598118614,61545.46408709516,137050.24492009473,1253.9615735533089,1194.0368135266333,141.20276134080942,1092.1779140329686,2251.490757849097,165.3422981886143,1150.2313866701306,2945.7102065718555,2079.950348018549,5495.818560829306,0.0339817775548984,0.0323578443274337,0.0038265293986832,0.0295975153527809,0.0610143561922196,0.0044806996609472,0.0311707375591482,0.0798273815498727,0.0563656905779937,0.1489341362247447,61,16515.961047027962,1835.106783003107,0.4475748908438243,0.0497305434270915,1,1,1,1,1,1,1,1,1,1,9,1.0,9,1,0.04836030264942833,0.04836030264942833
315,0,2000,1.26306,17.8889,25.8056,177.278,6503.0,307727.0961585139,1727374.7664364583,112970.03618974776,6.483308755933633e-07,1.525484413160855e-07,0.0,1.2814069070551178e-05,3.813711032902138e-07,3.775573922573116e-06,4.8434130117857145e-06,9.763100244229472e-06,5.339195446062992e-07,6.391779691143982e-05,,,,,,,,,,,1,9.683012312538527e-05,9.683012312538528e-06,,,0,0,0,0,0,0,0,0,0,0,0,0.0,10,2,0.0,0.0
316,0,2000,1.27612,14.2778,27.75,178.333,6503.0,273535.1965853457,1727374.7664364583,112559.73339486976,2.8352422594929152e-06,2.0847369555094963e-06,1.6677895644075971e-06,1.300875860237926e-05,1.317553755882002e-05,2.65178540740808e-05,1.3425705993481155e-05,2.893614894247181e-05,4.1694739110189926e-06,3.0103601637557133e-05,,,,,,,,,,,1,0.0001359248494992,1.3592484949921918e-05,,,0,0,0,0,0,0,0,0,0,0,0,0.0,10,2,0.0,0.0
317,0,2000,1.27612,14.2778,27.75,178.333,6503.0,273535.1965853457,1727374.7664364583,112559.73339486976,2.416369112785256e-07,1.7767419946950413e-07,1.421393595756033e-07,1.1086870046897056e-06,1.122900940647266e-06,2.2600158172520927e-06,1.1442218445836066e-06,2.4661178886367173e-06,3.5534839893900826e-07,2.56561544033964e-06,,,,,,,,,,,1,1.158435780541167e-05,1.158435780541167e-06,,,0,0,0,0,0,0,0,0,0,0,0,0.0,10,3,0.0,0.0
318,0,2000,1.26306,17.8889,25.8056,177.278,6503.0,307727.0961585139,1727374.766436458,112970.03618974776,1.663063600209082e-06,3.9130908240213697e-07,0.0,3.28699629217795e-05,9.782727060053423e-07,9.684899789452893e-06,1.2424063366267848e-05,2.504378127373677e-05,1.3695817884074794e-06,0.0001639585055264,,,,,,,,,,,1,0.0002483834400547,2.4838344005475644e-05,,,0,0,0,0,0,0,0,0,0,0,0,0.0,10,2,0.0,0.0
319,0,2000,1.27612,14.2778,27.75,178.333,6503.0,273535.1965853457,1727374.766436458,112559.73339486976,3.6550329776472855e-06,2.687524248270063e-06,2.1500193986160505e-06,1.677015130920519e-05,1.6985153249066795e-05,3.41853084379952e-05,1.7307656158859203e-05,3.730283656598847e-05,5.375048496540126e-06,3.8807850145019706e-05,,,,,,,,,,,1,0.0001752265809872,1.752265809872081e-05,,,0,0,0,0,0,0,0,0,0,0,0,0.0,10,2,0.0,0.0
320,0,2000,1.20937,15.8889,32.1944,180.528,6503.0,289947.3083804665,1727374.766436458,115568.62055730856,3.394449171683625e-07,1.6972245858418124e-07,0.0,1.35777966867345e-06,6.78889834336725e-07,2.3761144201785374e-06,3.241698958957862e-05,8.129705766182282e-05,9.334735222129969e-06,0.0001094709857867,,,,,,,,,,,1,0.0002374417195592,2.374417195592696e-05,,,0,0,0,0,0,0,0,0,0,0,0,0.0,10,3,0.0,0.0
321,0,2000,1.27612,14.2778,27.75,178.333,6503.0,273535.1965853457,1727374.766436458,112559.73339486976,3.950463438779474e-06,2.904752528514319e-06,2.323802022811455e-06,1.812565577792935e-05,1.8358035980210496e-05,3.6948452162702136e-05,1.8706606283632216e-05,4.0317965095778745e-05,5.809505057028638e-06,4.194462651174677e-05,,,,,,,,,,,1,0.0001893898648591,1.893898648591336e-05,,,0,0,0,0,0,0,0,0,0,0,0,0.0,10,3,0.0,0.0
322,0,2000,1.20937,15.8889,32.1944,180.528,6503.0,289947.3083804665,1727374.7664364583,115568.62055730858,2.626066781543764e-07,1.313033390771882e-07,0.0,1.0504267126175055e-06,5.252133563087527e-07,1.8382467470806349e-06,2.507893776374295e-05,6.289429941797315e-05,7.221683649245352e-06,8.469065370478639e-05,,,,,,,,,,,1,0.0001836933713689,1.8369337136898632e-05,,,0,0,0,0,0,0,0,0,0,0,0,0.0,10,2,0.0,0.0
323,0,2000,1.134935,16.30555,33.388850000000005,180.4585,6503.0,290131.2529541197,1727374.766436458,115577.1103068618,7.407082665057252e-09,3.7227988358578925e-09,0.0,2.9666845666887546e-08,1.4737135316797438e-08,5.192660866871785e-08,7.066253518831263e-07,1.7648489841998105e-06,2.026356106059648e-07,2.408369040366828e-06,,,,,,,,,,,2,5.189939458209047e-06,5.189939458209047e-07,,,0,0,0,0,0,0,0,0,0,0,0,0.0,10,2,0.0,0.0
324,0,2000,1.0605,16.7222,34.5833,180.389,6503.0,307727.0961585139,1727374.7664364583,116389.2261470646,1.976851636174735e-07,1.976851636174735e-07,0.0,9.884258180873674e-07,0.0,1.7791664725572617e-06,1.5024072434927983e-05,3.95370327234947e-07,0.0,0.0001642763709661,,,,,,,,,,,1,0.0001828587763461,1.82858776346163e-05,,,0,0,0,0,0,0,0,0,0,0,0,0.0,10,2,0.0,0.0
325,0,2000,1.26306,17.8889,25.8056,177.278,6503.0,307727.0961585139,1727374.7664364583,112970.0361897478,7.079877831548815e-08,1.665853607423251e-08,0.0,1.3993170302355309e-06,4.164634018558128e-08,4.122987678372546e-07,5.289085203568821e-07,1.0661463087508806e-06,5.8304876259813776e-08,6.979926615103421e-06,,,,,,,,,,,1,1.0574005773119085e-05,1.0574005773119086e-06,,,0,0,0,0,0,0,0,0,0,0,0,0.0,10,2,0.0,0.0
326,0,2000,1.26959,16.08335,26.7778,177.8055,6503.0,306673.73927949497,1727374.7664364583,112957.39590719956,2.1879494137282385e-06,5.802017472435353e-07,7.692955351052909e-08,4.125939416723354e-05,1.8178429861216143e-06,1.3203165083362918e-05,1.598754672579288e-05,3.231327529615161e-05,1.886463202520132e-06,0.0002042012568847,,,,,,,,,,,2,0.0003135140250604,3.1351402506043176e-05,,,0,0,0,0,0,0,0,0,0,0,0,0.0,10,2,0.0,0.0
327,0,2000,1.20937,15.8889,32.1944,180.528,6503.0,289947.3083804665,1727374.766436458,115568.62055730858,7.721938292762714e-07,3.860969146381357e-07,0.0,3.0887753171050856e-06,1.5443876585525428e-06,5.4053568049339e-06,7.374451069588391e-05,0.0001849404221116,2.1235330305097465e-05,0.0002490325099415,,,,,,,,,,,1,0.0005401495835787,5.401495835787517e-05,,,0,0,0,0,0,0,0,0,0,0,0,0.0,10,3,0.0,0.0
328,0,2000,1.27612,14.2778,27.75,178.333,6503.0,273535.1965853457,1727374.766436458,112559.73339486976,1.9316906547164847e-06,1.4203607755268269e-06,1.1362886204214616e-06,8.8630512392874e-06,8.976680101329545e-06,1.806698906470124e-05,9.147123394392766e-06,1.971460756431236e-05,2.8407215510536537e-06,2.0510009598607382e-05,,,,,,,,,,,1,9.260752256434912e-05,9.260752256434912e-06,,,0,0,0,0,0,0,0,0,0,0,0,0.0,10,2,0.0,0.0
