id,area,slope,elev,distroad,distcapital,peatdepth,biomasscarbonruesch,soilcarbon,biomasscarbonbaccini,defor2000,defor2001,defor2002,defor2003,defor2004,defor2005,defor2006,defor2007,defor2008,defor2009,defor2000prop,defor2001prop,defor2002prop,defor2003prop,defor2004prop,defor2005prop,defor2006prop,defor2007prop,defor2008prop,defor2009prop,num_cells
179,47719,18.08869574468085,566.6010212765958,5.3617020851063835,451.8841489361702,0.0,300431.5577894721,61547.02918981117,202934.0479031454,4.289733637880175,11.601732832552372,3.964626430197943,6.192304654830399,1.4835813626654755,7.051448362507102,57.173155791307565,32.91989655379415,7.906160566155881,17.05861930618002,8.989571528909188e-05,0.00024312606786714667,8.30827643118662e-05,0.00012976601887781385,3.1089950809226416e-05,0.0001477702458665752,0.001198121414767861,0.0006898697909384973,0.0001656816061978642,0.0003574806535380042,94
180,22604,12.630691219512192,511.96621951219515,10.713520341463415,299.761487804878,0.0,268005.31519288814,61539.62171893656,195384.50406903314,0.5462927400020117,3.083670251099181,0.4209732609058838,0.4959786171444718,0.40813772506276,0.4466398610193517,1.072190070492646,20.885092919294515,1.8497946044152096,0.7299220128203635,2.4167967616440085e-05,0.00013642144094404448,1.862383918359068e-05,2.194207295808139e-05,1.8055995623020706e-05,1.9759328482540778e-05,4.74336431822972e-05,0.0009239556237521905,8.183483473788753e-05,3.229171884712279e-05,41
181,33699,6.523525384615385,135.2213646153846,13.125638,66.36923076923077,0.0,229929.66383290966,77330.18372732564,180771.77685320613,88.59759024867624,66.96309867150075,32.52985665542117,43.570082153462934,43.68004616829221,72.16135920016583,14.241737799496464,15.458767621549853,85.70584965652232,159.57872139765672,0.0026290866271603385,0.0019870945331167318,0.0009653062896650099,0.0012929191416203131,0.001296182265595187,0.0021413501646982353,0.0004226160360692146,0.0004587307522938323,0.002543275754666973,0.004735414148718262,65
182,10936,3.4534385714285714,82.67265357142855,22.095239285714285,202.19042857142858,0.0,161843.72601127502,61922.29488274725,181496.64605803785,87.88386809577587,61.00438738316762,31.8865939336963,10.393247026800713,21.976448715596447,49.78739697571906,25.393031296852993,59.4527986312846,23.72145357499923,16.358671167715222,0.008036198618852951,0.005578309014554464,0.002915745604763744,0.0009503700646306431,0.0020095509066931647,0.004552614939257412,0.002321967016903163,0.005436430013833632,0.0021691160913496006,0.001495855081173667,28
183,21597,9.313232051282052,272.2984615384616,13.762103076923077,198.50292307692305,0.0,249508.78838404606,61541.61013887124,217287.59398030752,14.228545943815881,2.1821030125778744,8.449186609602052,17.81525320917844,7.9875765969648915,10.418693074881853,4.975514586087434,17.78001669798858,24.53167028878292,7.678003084372452,0.0006588204817250489,0.00010103732058053779,0.0003912203829051281,0.0008248948098892642,0.0003698465804030602,0.0004824139035459486,0.00023037989471164671,0.000823263263323081,0.0011358832378933611,0.00035551248249166326,39
184,18732,6.109792790697674,201.40305116279072,13.266798302325581,190.0587906976744,0.0,226438.1178243962,61544.155240290784,206594.15381945693,5.900687567012004,27.805501699266987,18.349707346880606,71.71089897700615,22.362580110561343,7.428952810888294,2.237973530458236,3.4514415272631886,22.928596524091915,62.15260177311363,0.0003150057424200301,0.0014843851003238835,0.0009795914663079546,0.003828256404922387,0.0011938170035533495,0.00039659154446339387,0.00011947328264244268,0.0001842537650685025,0.0012240335534962586,0.0033179906989704053,43
185,12229,7.811925,230.03251250000002,10.122686916666666,205.33329166666667,0.0,301239.5850167221,61543.5970814887,211022.8079816921,6.983598977796279,19.16607003809685,42.62293270219199,30.06132549572931,42.654494784843315,6.641804621308122,3.972342046755804,85.73720597181743,33.411202951861775,4.417292868114383,0.0005710686873657927,0.0015672638840540398,0.003485398045808487,0.002458199811573253,0.0034879789667874163,0.0005431191938268151,0.00032482967100791596,0.007010974402798057,0.002732128788278827,0.00036121456113454763,24
186,50180,2.1131773125,44.09305500000001,4.829167924999999,126.93363749999999,44.339768750000005,59951.936740888064,314261.7757478258,64720.551387975465,66.45779226438583,292.1860864587281,180.9456558976733,616.5040389916888,935.2511938704039,5275.208174228739,610.8950408237208,961.8104717369321,465.7619157115054,196.11986980909737,0.001324388048313787,0.005822759793916462,0.00360593176360449,0.012285851713664584,0.018637927338987722,0.1051257109252439,0.012174074149536087,0.019167207487782625,0.009281823748734664,0.003908327417479023,80
187,21196,3.939042777777777,98.33721388888888,17.69136027777778,180.37186111111112,0.0,198379.16963034123,61545.12607487812,200228.0916338987,7.0346476856661475,12.934595625362146,215.80771938945668,95.03748430783362,47.41706175015159,15.126817718826537,5.340969553016514,14.345034909505907,47.517048946329886,63.01961767003214,0.00033188562396990696,0.0006102375743235585,0.010181530448643927,0.004483746193047444,0.0022370759459403467,0.0007136637912260114,0.0002519800694950233,0.0006767802844643285,0.0022417932131689887,0.0029731844532002332,36
188,16507,6.3642921621621635,228.66224324324327,8.08033172972973,244.990972972973,0.0,307605.4103242009,61545.39653651314,197177.0546216662,0.42281494860679575,0.590122566213137,58.61600554560722,32.72933681997407,75.11139706764735,7.304431689332006,5.292142582038627,1.5009010603825426,0.18352138045969732,0.2264643185530887,2.5614281735433196e-05,3.5749837415226083e-05,0.0035509787087664156,0.001982755002118742,0.004550275462994326,0.00044250510022002823,0.0003205999019833178,9.092512633322485e-05,1.1117791267928596e-05,1.3719289910528183e-05,37
