FID,OBJECTID_1,OBJECTID_2,OBJECTID,country,name,company,group_comp,group_coun,legal_term,status,province,area_ha,source,last_updat,SHAPE_Leng,gfwid,Shape_Le_1,Shape_Le_2,Shape_Le_3,Shape_Area
29430,29431,29478,29478,IDN,PT.TELUK NAULI, , , ,414/Menhut-II/04, , ,30966,Indonesia Ministry of Forestry,2014,106404.430122,4dfa280f-69af-4775-8509-0e06a3487626,0.955824149126,0.955824145912,0.955824145911,0.0249877369309
29431,29432,29479,29479,IDN,PT.TELUK NAULI, , , ,414/Menhut-II/04, , ,25801,Indonesia Ministry of Forestry,2014,67111.4142108,f14e81d0-dd73-4840-b6fa-127ae51bf39c,0.602779745404,0.602779744438,0.602779744438,0.0208158427756
29432,29433,29480,29480,IDN,PT.INANTA TIMBER, , , ,106/Kpts-II/2001, , ,40463,Indonesia Ministry of Forestry,2014,120851.580213,c6c8aed4-6183-4b57-bd25-6c9ee85a6b3b,1.08558889368,1.08558889433,1.08558889433,0.0326496051413
29433,29434,29481,29481,IDN,PT.TELUK NAULI, , , ,414/Menhut-II/04, , ,992,Indonesia Ministry of Forestry,2014,17151.4483746,9ff2e1fd-499b-46f4-9873-56cf5d9809cb,0.15404628074,0.154046282312,0.154046282312,0.00080031517608
29434,29435,29482,29482,IDN,PT.MULTI SIBOLGA TIMBER, , , ,17/Menhut-II/06, , ,2544,Indonesia Ministry of Forestry,2014,21703.5795139,12c474ef-1ab1-4710-a07d-a7989c98a902,0.194947274755,0.194947274273,0.194947274272,0.00205194938317
29435,29436,29483,29483,IDN,PT.TELUK NAULI, , , ,414/Menhut-II/04, , ,31624,Indonesia Ministry of Forestry,2014,97926.5960824,4befc40c-3d1a-4fb6-9fc9-a9d391fc1101,0.879471356282,0.879471355237,0.879471355236,0.0255081901757
29436,29437,29484,29484,IDN,PT.TELUK NAULI, , , ,414/Menhut-II/04, , ,3732,Indonesia Ministry of Forestry,2014,49444.8909182,0e3d10ff-5795-4312-9ea6-15d34e6b51c4,0.444065667466,0.444065667501,0.444065667501,0.00301012185545
29437,29438,29485,29485,IDN,PT.GRUTI, , , ,32/Menhut-II/2007, , ,2689,Indonesia Ministry of Forestry,2014,29848.7343003,a0638a0f-c046-4b3b-8d93-20edd38ac104,0.268126398463,0.26812639836,0.26812639836,0.00216987560531
29438,29439,29486,29486,IDN,PT.MULTI SIBOLGA TIMBER, , , ,17/Menhut-II/06, , ,18114,Indonesia Ministry of Forestry,2014,88615.1766039,5e021fe3-ec89-41e3-9fb9-775aa66d78bf,0.795810942602,0.795810941468,0.795810941468,0.0146068871531
29439,29440,29487,29487,IDN,PT.MULTI SIBOLGA TIMBER, , , ,17/Menhut-II/06, , ,3433,Indonesia Ministry of Forestry,2014,26731.3939498,406ed1fd-a5ec-4b3a-aef4-50853bf36df7,0.240098143529,0.240098145033,0.240098145033,0.00276921496253
29440,29441,29488,29488,IDN,PT.MULTI SIBOLGA TIMBER, , , ,17/Menhut-II/06, , ,4508,Indonesia Ministry of Forestry,2014,44769.3032281,70c80a8b-96cc-476b-a9d9-966fbe904972,0.402100194683,0.402100195621,0.402100195621,0.00363654051563
29441,29442,29489,29489,IDN,PT.PANEI LIKA SEJAHTERA, , , ,197/Menhut-II/2006, , ,12593,Indonesia Ministry of Forestry,2014,110550.772707,06fe062f-80ba-4468-aaa4-59d2665a2fb8,0.992954784117,0.992954787456,0.992954787457,0.0101599852501
29442,29443,29490,29490,IDN,PT.ANDALAS MERAPI TIMBER, , , ,82/Kpts-II/2000, , ,28339,Indonesia Ministry of Forestry,2014,78178.8483626,233afdd6-f3d4-4299-bc16-2dc45d6aea7c,0.702194220493,0.70219421748,0.702194217481,0.0228619442005
29443,29444,29491,29491,IDN,PT.SALAKI SUMMA SEJAHTERA, , , ,41/Menhut-II/2004, , ,49040,Indonesia Ministry of Forestry,2014,107587.099878,88dea4b0-8151-4a31-8411-c0408f847ce3,0.966373752279,0.96637375088,0.966373750879,0.0395667899674
29444,29445,29492,29492,IDN,PT.MINAS PAGAI LUMBER CORP, , , ,550/Kpts-II/1996, , ,45260,Indonesia Ministry of Forestry,2014,91157.1005616,949d38a7-4895-480c-a244-dc5095917736,0.818332154477,0.818332154536,0.818332154536,0.0364836185088
29445,29446,29493,29493,IDN,PT.MINAS PAGAI LUMBER CORP, , , ,550/Kpts-II/1996, , ,55843,Indonesia Ministry of Forestry,2014,142593.402331,ad915ead-73bf-4efe-a5e1-aefdcfc298be,1.27972654591,1.27972654599,1.27972654599,0.0450014569803
29446,29447,29494,29494,IDN,PT.SIAK RAYA TIMBER, , , ,89/Kpts-II/2001, , ,36901,Indonesia Ministry of Forestry,2014,118465.228418,ea625816-adc5-4bce-b400-8493b6ebc03a,1.06419113358,1.06419113401,1.06419113401,0.0297778155884
29447,29448,29495,29495,IDN,PT.MUTIARA SABUK KHATULISTIWA, , , ,109/Kpts-II/2000, , ,0,Indonesia Ministry of Forestry,2014,769.149642507,fcec05e5-7c78-4335-b296-b4036491b604,0.00690938281672,0.00690938387675,0.00690938387671,3.09828991868e-10
29448,29449,29496,29496,IDN,PT.MUTIARA SABUK KHATULISTIWA, , , ,109/Kpts-II/2000, , ,0,Indonesia Ministry of Forestry,2014,1186.2297373,523ebd5f-6007-4c35-b8c2-5913decfea2e,0.0106560729499,0.0106560749794,0.0106560749795,6.77462854083e-10
29449,29450,29497,29497,IDN,PT.MUTIARA SABUK KHATULISTIWA, , , ,109/Kpts-II/2000, , ,0,Indonesia Ministry of Forestry,2014,354.752567446,291fab6b-fcd5-405b-8f1f-0f063e274a54,0.00318679525034,0.0031867945904,0.0031867945903,5.77375866547e-11
29450,29451,29498,29498,IDN,PT.MUTIARA SABUK KHATULISTIWA, , , ,109/Kpts-II/2000, , ,0,Indonesia Ministry of Forestry,2014,815.174142603,3270ff77-b450-46fa-83ff-888063f07e89,0.00732282582952,0.0073228260146,0.00732282601472,7.94756725861e-10
29451,29452,29499,29499,IDN,PT.MUTIARA SABUK KHATULISTIWA, , , ,109/Kpts-II/2000, , ,0,Indonesia Ministry of Forestry,2014,2297.38112429,4157e690-91a2-4090-a126-145df58de1c5,0.0206377218657,0.0206377228569,0.020637722857,8.73346596143e-10
29452,29453,29500,29500,IDN,PT.MUTIARA SABUK KHATULISTIWA, , , ,109/Kpts-II/2000, , ,0,Indonesia Ministry of Forestry,2014,2336.00889571,c36896b5-3ace-40b6-b416-5d1ddaf57932,0.0209847141674,0.0209847147319,0.0209847147318,1.37883908138e-09
29453,29454,29501,29501,IDN,PT.MUTIARA SABUK KHATULISTIWA, , , ,109/Kpts-II/2000, , ,0,Indonesia Ministry of Forestry,2014,1090.90021967,1bd1a49d-3f0f-48b8-892e-a136fdd3c358,0.00979971480791,0.00979971632114,0.00979971632128,9.43937847076e-10
29454,29455,29502,29502,IDN,PT.MUTIARA SABUK KHATULISTIWA, , , ,109/Kpts-II/2000, , ,0,Indonesia Ministry of Forestry,2014,1319.23146481,0a235cbc-b625-4c89-b1c2-6c408bd3b093,0.0118508552231,0.0118508542815,0.0118508542816,1.06671902513e-09
29455,29456,29503,29503,IDN,PT.MUTIARA SABUK KHATULISTIWA, , , ,109/Kpts-II/2000, , ,0,Indonesia Ministry of Forestry,2014,241.506877872,31da5527-6163-4d53-8437-7ccfc82de89b,0.0021694931882,0.00216949230571,0.00216949230581,3.02443212903e-11
29456,29457,29504,29504,IDN,PT.MUTIARA SABUK KHATULISTIWA, , , ,109/Kpts-II/2000, , ,0,Indonesia Ministry of Forestry,2014,21.2348451734,ea1d050f-bb03-4d4c-a920-903b4c687c3c,0.00019075577441,0.000190755922074,0.000190755922225,1.60601037479e-09
29457,29458,29505,29505,IDN,PT.MUTIARA SABUK KHATULISTIWA, , , ,109/Kpts-II/2000, , ,0,Indonesia Ministry of Forestry,2014,214.302095518,8c79f91a-3e3d-4dcd-bdb0-11dc2208cc03,0.00192510748702,0.00192510783191,0.00192510783188,3.38338258834e-11
29458,29459,29506,29506,IDN,PT.MUTIARA SABUK KHATULISTIWA, , , ,109/Kpts-II/2000, , ,0,Indonesia Ministry of Forestry,2014,905.828206393,fde582fa-fe35-429b-a7ed-f42a9365ece0,0.00813718568226,0.00813718644447,0.0081371864446,1.01434380152e-09
29459,29460,29507,29507,IDN,PT.MUTIARA SABUK KHATULISTIWA, , , ,109/Kpts-II/2000, , ,0,Indonesia Ministry of Forestry,2014,2635.93373663,9b5fcc63-c57d-498a-92d1-b27b3b60250b,0.0236789777552,0.0236789772092,0.0236789772093,3.13668267783e-09
29460,29461,29508,29508,IDN,PT.MUTIARA SABUK KHATULISTIWA, , , ,109/Kpts-II/2000, , ,0,Indonesia Ministry of Forestry,2014,720.007139888,d1e083df-2526-4741-bf8b-55ed87f3bf3c,0.00646793288231,0.00646793366162,0.00646793366141,4.61565065024e-10
29461,29462,29509,29509,IDN,PT.MUTIARA SABUK KHATULISTIWA, , , ,109/Kpts-II/2000, , ,0,Indonesia Ministry of Forestry,2014,1758.97288826,36da8b03-e98e-44d0-ade7-637de0645928,0.0158011132309,0.0158011133589,0.0158011133588,1.54282736933e-09
29462,29463,29510,29510,IDN,PT.MUTIARA SABUK KHATULISTIWA, , , ,109/Kpts-II/2000, , ,9,Indonesia Ministry of Forestry,2014,1307.40805775,27e4734e-04bd-4c87-a899-861145de3c4f,0.0117446428567,0.0117446422813,0.0117446422812,7.35145790277e-06
29463,29464,29511,29511,IDN,PT.MUTIARA SABUK KHATULISTIWA, , , ,109/Kpts-II/2000, , ,0,Indonesia Ministry of Forestry,2014,1109.48365822,cec199eb-9830-4ae7-b297-4d5705bf8ede,0.00996666077093,0.0099666601318,0.00996666013179,3.34840070422e-10
29464,29465,29512,29512,IDN,PT.MUTIARA SABUK KHATULISTIWA, , , ,109/Kpts-II/2000, , ,0,Indonesia Ministry of Forestry,2014,731.526799437,0e49ae9e-e659-4743-a693-2930cf15be6c,0.00657141538814,0.00657141555971,0.00657141555972,1.55475698494e-10
29465,29466,29513,29513,IDN,PT.MUTIARA SABUK KHATULISTIWA, , , ,109/Kpts-II/2000, , ,0,Indonesia Ministry of Forestry,2014,1401.58180393,70531806-3509-4489-8f81-1f6b50d8b7c1,0.012590619417,0.0125906189047,0.0125906189048,1.16769679417e-09
29466,29467,29514,29514,IDN,PT.MUTIARA SABUK KHATULISTIWA, , , ,109/Kpts-II/2000, , ,0,Indonesia Ministry of Forestry,2014,962.589993931,e47acd81-6d03-427a-a39d-d237bb926b18,0.00864708628736,0.00864708690092,0.00864708690104,2.94595533599e-10
29467,29468,29515,29515,IDN,PT.MUTIARA SABUK KHATULISTIWA, , , ,109/Kpts-II/2000, , ,0,Indonesia Ministry of Forestry,2014,2078.67735306,ec4a3abb-3b85-4649-b755-43ada3dd54d7,0.0186730718711,0.018673071005,0.018673071005,1.07577289055e-09
29468,29469,29516,29516,IDN,PT.MUTIARA SABUK KHATULISTIWA, , , ,109/Kpts-II/2000, , ,0,Indonesia Ministry of Forestry,2014,1287.59486233,f5c69df9-c663-43e3-831f-87886a918422,0.0115666538727,0.0115666546242,0.0115666546241,1.28882587815e-09
29469,29470,29517,29517,IDN,PT.MUTIARA SABUK KHATULISTIWA, , , ,109/Kpts-II/2000, , ,0,Indonesia Ministry of Forestry,2014,3565.32942666,cf7b80e4-c1a1-4bce-b422-b9ab2b04ecd1,0.0320278827312,0.0320278835291,0.032027883529,3.81307274536e-09
29470,29471,29518,29518,IDN,PT.MUTIARA SABUK KHATULISTIWA, , , ,109/Kpts-II/2000, , ,0,Indonesia Ministry of Forestry,2014,786.746465271,41df9867-a8f6-40b6-b93a-f042a1144aaf,0.00706746315912,0.00706746225687,0.00706746225709,1.89728870159e-10
29471,29472,29519,29519,IDN,PT.MUTIARA SABUK KHATULISTIWA, , , ,109/Kpts-II/2000, , ,0,Indonesia Ministry of Forestry,2014,62.6881218259,5a81accb-b2b9-4273-8fdd-ced8568112a4,0.000563136566478,0.000563135734932,0.000563135735048,1.1947014468e-08
29472,29473,29520,29520,IDN,PT.MUTIARA SABUK KHATULISTIWA, , , ,109/Kpts-II/2000, , ,44579,Indonesia Ministry of Forestry,2014,129910.850917,66753716-62b3-4f7d-a271-c2b0c303ec40,1.16700722722,1.16700722773,1.16700722773,0.0359736950281
29473,29474,29521,29521,IDN,PT.THE BEST ONE UNIT, , , ,153/Menhut-II/2009, , ,0,Indonesia Ministry of Forestry,2014,0.997113602039,dafa1bda-2b75-4dd7-ad94-47f367f688dd,8.95717423204e-06,8.95566067341e-06,8.9556604791e-06,3.8463963898e-12
29474,29475,29522,29522,IDN,PT.DIAMOND RAYA TIMBER, , , ,443/Kpts-II/1998, , ,91310,Indonesia Ministry of Forestry,2014,145662.700944,24ee664b-0c84-45ca-bd24-d0a1215afd48,1.30810006505,1.30810006561,1.30810006561,0.0736350862895
29475,29476,29523,29523,IDN,PT.PUTRA DUTA INDAH WOOD, , , ,269/Menhut-II/2009, , ,35215,Indonesia Ministry of Forestry,2014,90387.6652442,9d29c373-a449-4b0c-bfd5-71938d499db3,0.811859090151,0.811859091085,0.811859091085,0.0284064061907
29476,29477,29524,29524,IDN,PT.BUMI PRATAMA USAHA JAYA, , , ,604/Kpts-II/97, , ,31822,Indonesia Ministry of Forestry,2014,146113.697663,940a657c-725c-422a-a2d4-04f52d7ff9ff,1.31213362105,1.31213361717,1.31213361717,0.0256595925099
29477,29478,29525,29525,IDN,PT.BUMI PRATAMA USAHA JAYA, , , ,604/Kpts-II/97, , ,24506,Indonesia Ministry of Forestry,2014,88133.712576,45c90b9d-a3b4-44e7-978e-827d4b4991a0,0.791512768954,0.791512764787,0.791512764787,0.0197641973624
29478,29479,29526,29526,IDN,PT.BENTARA AGRA TIMBER, , , ,74 Tahun 2002, , ,22740,Indonesia Ministry of Forestry,2014,83332.4664171,0e0a6cdf-e716-48c9-963a-7199a1f264e3,0.748162857055,0.748162852683,0.748162852683,0.0183277929318
29479,29480,29527,29527,IDN,PT.Mulya Karya Jayaco, , , ,220/Kpts-II/97, , ,4029,Indonesia Ministry of Forestry,2014,43991.7899358,366b137d-85bd-43cb-8409-fef958697650,0.394999899429,0.394999898915,0.394999898915,0.00324710874432
29480,29481,29528,29528,IDN,PT. ANUGERAH PRATAMA INSPIRASI, , , ,682/Menhut-II/2009, , ,43901,Indonesia Ministry of Forestry,2014,152617.780024,fce60a48-2cf1-4ea2-9955-6c4399f96b3b,1.37013409469,1.3701340933,1.3701340933,0.0353778692518
29481,29482,29529,29529,IDN,PT.RAJA GARUDA MAS LESTARI, , , ,851/Kpts-VI/1999, , ,95310,Indonesia Ministry of Forestry,2014,209624.469987,c6d8cd22-8a4e-4a00-b92b-57a06def59a6,1.88091862816,1.88091863044,1.88091863044,0.0766703761468
29482,29483,29530,29530,IDN,PT.HUTANI SOLA LESTARI, , , ,840/Kpts-VI/99, , ,18916,Indonesia Ministry of Forestry,2014,78565.2149317,151e4641-f9b3-4b7b-807f-daf72ef33e2b,0.705762787113,0.705762789133,0.705762789132,0.015264500846
29483,29484,29531,29531,IDN,PT.HUTANI SOLA LESTARI, , , ,840/Kpts-VI/99, , ,8034,Indonesia Ministry of Forestry,2014,40677.9341087,d556edbf-f0a6-4721-b899-ccaf04c801e1,0.365414644773,0.365414644737,0.365414644737,0.00648312653692
29484,29485,29532,29532,IDN,PT.HUTANI SOLA LESTARI, , , ,840/Kpts-VI/99, , ,4774,Indonesia Ministry of Forestry,2014,59608.1306747,09c7bc34-9d2f-4458-8749-92bff9166b1a,0.535467665107,0.535467664881,0.535467664881,0.00385268342307
29485,29486,29533,29533,IDN,PT. RESTORASI EKOSISTEM INDONESIA, , , ,S.438/Menhut-VI/2009, , ,40258,Indonesia Ministry of Forestry,2014,111291.777034,bd2d1b0f-8b7f-4350-97dc-e77b73d88076,0.999294592008,0.999294591872,0.999294591871,0.0324634218074
29486,29487,29534,29534,IDN,PT. RESTORASI EKOSISTEM INDONESIA, , , ,S.438/Menhut-VI/2009, , ,6734,Indonesia Ministry of Forestry,2014,45757.678925,d19a6a19-47ac-427e-8e61-46916dcb9c70,0.41083266957,0.410832669278,0.410832669279,0.00542969021992
29487,29488,29535,29535,IDN,PT. Zedsko Indonesia, , , ,264/Menhut-II/2004, , ,24423,Indonesia Ministry of Forestry,2014,90625.9703422,325f4c15-47d2-4ad9-ae31-038680eb38b3,0.813918421641,0.813918421134,0.813918421135,0.0196981744936
29488,29489,29536,29536,IDN,PT.RIU MAMBA KARAYA SENTOSA, , , ,40/Menhut-II/2006, , ,10053,Indonesia Ministry of Forestry,2014,45516.1760623,ff839a36-fe25-4a4f-b62f-35290e0f34d3,0.408741585985,0.408741585579,0.408741585579,0.00810817202801
29489,29490,29537,29537,IDN,PT.RIU MAMBA KARYA SENTOSA, , , ,40/Menhut-II/2006, , ,26031,Indonesia Ministry of Forestry,2014,74959.7992391,fc9489e9-dff7-4b8b-977c-c4c3557c7e09,0.673258994242,0.673258992899,0.673258992899,0.0209960601542
29490,29491,29538,29538,IDN,PT. TIAR BUNGIN ELOK, , , ,412/Menhut-II/2006, , ,21871,Indonesia Ministry of Forestry,2014,107138.448674,8beb586b-4107-4795-89b9-6fd7170329fa,0.961893360076,0.961893366048,0.961893366048,0.0176266698877
29491,29492,29539,29539,IDN,PT. TIAR BUNGIN ELOK, , , ,412/Menhut-II/2006, , ,19734,Indonesia Ministry of Forestry,2014,65580.2237115,a3ba2d4d-7b39-48d2-9dbf-cc5bdbafe1bc,0.588682563967,0.588682563217,0.588682563217,0.0159008198911
29492,29493,29540,29540,IDN,PT. MIJARAYA SEMBADA, , , ,411/Menhut-II/2006, , ,15713,Indonesia Ministry of Forestry,2014,66848.1580592,b52e2a8d-cc58-4cbc-a244-435352ca4c62,0.600113501373,0.60011350116,0.60011350116,0.0126589467608
29493,29494,29541,29541,IDN,PT. MIJARAYA SEMBADA, , , ,411/Menhut-II/2006, , ,33556,Indonesia Ministry of Forestry,2014,123540.414188,763f103f-c403-4cdf-94fc-03101d8105e9,1.10898694438,1.10898694268,1.10898694268,0.0270306384386
29494,29495,29542,29542,IDN,PT. INTISIXTA, , , ,1035/Kpts-II/1991, , ,198547,Indonesia Ministry of Forestry,2014,540668.941911,e7d31a9a-0f27-4611-80e8-9a843a684db8,4.85346796471,4.85346796831,4.85346796831,0.159969114607
29495,29496,29543,29543,IDN,PT. INTISIXTA, , , ,1035/Kpts-II/1991, , ,11112,Indonesia Ministry of Forestry,2014,67378.1144761,818f6f38-bac1-432a-b167-93d89dfbbbbc,0.604688135931,0.604688139303,0.604688139303,0.00895220582035
29496,29497,29544,29544,IDN,PT. INTISIXTA, , , ,1035/Kpts-II/1991, , ,2043,Indonesia Ministry of Forestry,2014,25921.0832713,9fbcab4b-0a10-49d4-af06-76f5014d8131,0.232609752868,0.232609753964,0.232609753964,0.00164547118345
29497,29498,29545,29545,IDN,PT.LEMBAH HIJAU SEMESTA, , , ,622/Kpts-II/90, , ,31287,Indonesia Ministry of Forestry,2014,146484.523363,9f3454bd-6921-4267-bfee-0687c7d06c94,1.31582407413,1.31582407533,1.31582407532,0.0252451154992
29498,29499,29546,29546,IDN,PT.HUMA SULUT LESTARI, , , ,39/Kpts-II/2001, , ,26572,Indonesia Ministry of Forestry,2014,134807.64504,9808fd38-ef86-42db-ba1a-bf73949a6d9c,1.21095952196,1.21095952057,1.21095952057,0.0214413833098
29499,29500,29547,29547,IDN,PT.SENTRAL PITULEMPA, , , ,558/Menhut-II/06, , ,15683,Indonesia Ministry of Forestry,2014,113604.392132,32ad0a1f-6e40-4b96-86b2-df9d01809250,1.02047836583,1.02047836661,1.02047836661,0.0126539607565
29500,29501,29548,29548,IDN,PT.SULWOOD EKSPORT DEVELOPMENT, , , ,220/Kpts-II/98, , ,51949,Indonesia Ministry of Forestry,2014,145800.765573,c7de5e61-2c56-45cc-b4cb-019a2f25c91d,1.30960998649,1.30960998398,1.30960998398,0.0419135060124
29501,29502,29549,29549,IDN,PT.SATYAGUNA SULAJAYA, , , ,333/Menhut-II/04, , ,14724,Indonesia Ministry of Forestry,2014,90786.0508604,7c2bf6de-0e56-4482-9fb5-bbbccd73d32b,0.815515706636,0.815515709231,0.815515709231,0.011880269417
29502,29503,29550,29550,IDN,PT.BINA BALANTAK RAYA, , , ,334/Menhut-II/04, , ,7883,Indonesia Ministry of Forestry,2014,61440.6496841,6d5f2451-eed5-4c66-8907-fd07e62efdab,0.551854244874,0.551854245396,0.551854245396,0.00635858949897
29503,29504,29551,29551,IDN,PT.SENTRAL PITULEMPA, , , ,558/Menhut-II/06, , ,11841,Indonesia Ministry of Forestry,2014,87581.0314548,a5f87bff-d20b-4799-a3d6-06b1ed63c6ed,0.786714094215,0.786714091464,0.786714091465,0.00955460129548
29504,29505,29552,29552,IDN,PT.BALANTAK RIMBA REJEKI, , , ,1117/Kpts-II/92, , ,71590,Indonesia Ministry of Forestry,2014,246022.488766,7051cdbd-6ebd-4c2c-a05a-0024602786c4,2.20996347115,2.20996347151,2.20996347151,0.0577653402902
29505,29506,29553,29553,IDN,PT.SATYAGUNA SULAJAYA, , , ,333/Menhut-II/04, , ,2857,Indonesia Ministry of Forestry,2014,31531.1641222,ee80b21c-0f90-4764-89ff-a37a9c3abc07,0.283242038733,0.283242039612,0.283242039612,0.00230568306098
29506,29507,29554,29554,IDN,PT.BALANTAK RIMBA REJEKI, , , ,1117/Kpts-II/92, , ,4877,Indonesia Ministry of Forestry,2014,39547.9575113,1feaa528-2d4e-43d9-ac52-ee79028ac06e,0.35514315942,0.355143159421,0.355143159421,0.00393226989388
29507,29508,29555,29555,IDN,PT.HUTAN BERSAMA, , , ,240/Kpts-IV/87, , ,108786,Indonesia Ministry of Forestry,2014,193890.717831,66a880cd-0aab-4bd1-b759-549d678ecc4e,1.74150199222,1.74150198979,1.74150198979,0.0877659773749
29508,29509,29556,29556,IDN,PT.KALHOLD, , , ,390/Kpts-II/89, , ,23771,Indonesia Ministry of Forestry,2014,89891.9234947,8e0fdfc9-d41f-4d04-95f0-1dfd1b5edf23,0.807488934181,0.807488933985,0.807488933985,0.0191810760019
29509,29510,29557,29557,IDN,PT.SENTRAL PITULEMPA, , , ,558/Menhut-II/06, , ,12722,Indonesia Ministry of Forestry,2014,78139.1287524,fed92cdd-29c6-4588-a830-cca2886029b3,0.701914421801,0.701914421249,0.701914421249,0.0102651343322
29510,29511,29558,29558,IDN,PT.BINA BALANTAK RAYA, , , ,334/Menhut-II/04, , ,21710,Indonesia Ministry of Forestry,2014,117447.938276,9a447759-8d63-428b-9a58-98faad155a74,1.05491672199,1.05491672491,1.05491672491,0.0175145872111
29511,29512,29559,29559,IDN,PT.BINA BALANTAK RAYA, , , ,334/Menhut-II/04, , ,63549,Indonesia Ministry of Forestry,2014,206797.41891,acdeca4b-10ef-4464-9634-58b13e699d45,1.85755129044,1.85755129008,1.85755129008,0.0512709883488
29512,29513,29560,29560,IDN,PT.PASURUAN FURNINDO INDS, , , ,34/Kpts-II/01, , ,48029,Indonesia Ministry of Forestry,2014,312872.008621,f2bab8c9-7d7d-4c14-a9c0-cba340efd4b6,2.80998276669,2.80998276778,2.80998276778,0.0387442023907
29513,29514,29561,29561,IDN,PT.KALHOLD, , , ,390/Kpts-II/89, , ,21266,Indonesia Ministry of Forestry,2014,83561.8204499,e62758f0-8ea6-4fff-828f-8ecee38179f3,0.75061379524,0.750613793579,0.750613793579,0.0171596578479
29514,29515,29562,29562,IDN,PT.SATYAGUNA SULAJAYA, , , ,333/Menhut-II/04, , ,10034,Indonesia Ministry of Forestry,2014,66046.62594,4ff391ed-3c9d-479e-b92a-22d779a3e18a,0.593291757882,0.593291759117,0.593291759117,0.00809680589858
29515,29516,29563,29563,IDN,PT.KALHOLD, , , ,390/Kpts-II/89, , ,1368,Indonesia Ministry of Forestry,2014,21489.9418904,11f26393-6ae6-4d50-afc7-b548f20264e9,0.193043523477,0.193043523562,0.193043523562,0.00110411409149
29516,29517,29564,29564,IDN,PT.SATRIA YUDA WANABAKTI, , , ,137/Kpts-II/92, , ,80208,Indonesia Ministry of Forestry,2014,254454.985461,b4666e48-2ea7-43a4-8502-0a119369946f,2.28523241988,2.28523241819,2.28523241819,0.0646925080787
29517,29518,29565,29565,IDN,PT.KALHOLD, , , ,390/Kpts-II/89, , ,16212,Indonesia Ministry of Forestry,2014,84145.3469794,7942536e-08d5-429c-a0fb-bd021ac9efdd,0.755859504805,0.755859507421,0.755859507421,0.0130811805167
29518,29519,29566,29566,IDN,PT.WAHANA SARI SAKTI, , , ,595/Kpts-II/91, , ,33992,Indonesia Ministry of Forestry,2014,115554.418485,8467aaed-5ae2-4470-bd32-7c22c105ca14,1.03792631899,1.03792632188,1.03792632188,0.0274232486066
29519,29520,29567,29567,IDN,PT.SATYA SENA INDRATAMA, , , ,81/Kpts-II/1997, , ,65821,Indonesia Ministry of Forestry,2014,301055.683291,342ed9cc-13f1-4329-9966-af966bf796ce,2.70401274009,2.70401274464,2.70401274464,0.0530991443723
29520,29521,29568,29568,IDN,PT.BALANTAK RIMBA REJEKI, , , ,1117/Kpts-II/92, , ,6216,Indonesia Ministry of Forestry,2014,39732.4383897,0953082c-1e2c-4dee-85ae-c0edeef158b3,0.3568134939,0.356813492793,0.356813492793,0.0050127675864
29521,29522,29569,29569,IDN,PT.DAHATAMA ADI KARYA, , , ,465/Kpts-II/95, , ,65892,Indonesia Ministry of Forestry,2014,280316.239352,ac9dfea2-b160-4b06-ae2d-51db4fc6d083,2.518005243,2.51800524662,2.51800524662,0.0531650731305
29522,29523,29570,29570,IDN,PT.BALANTAK RIMBA REJEKI, , , ,1117/Kpts-II/92, , ,25135,Indonesia Ministry of Forestry,2014,144146.205114,e514d507-8868-432b-a841-638c2f50aaaa,1.29431702599,1.29431702704,1.29431702704,0.0202677197907
29523,29524,29571,29571,IDN,PT.TRI TUNGGAL EBONI, , , ,98/Kpts-II/00, , ,93133,Indonesia Ministry of Forestry,2014,174391.865121,988f00f0-e439-451f-8d5d-b237aba90920,1.56629776806,1.56629776483,1.56629776483,0.0751254208869
29524,29525,29572,29572,IDN,PT.WAHANA SARI SAKTI, , , ,595/Kpts-II/91, , ,75557,Indonesia Ministry of Forestry,2014,199366.138364,a9be6ac8-52df-43ad-87f6-d2a7556adf42,1.79039004055,1.79039004364,1.79039004364,0.0609397781211
29525,29526,29573,29573,IDN,PT.SAPTA KRIDA KITA, , , ,1046/Kpts-II/92, , ,7409,Indonesia Ministry of Forestry,2014,58581.2477121,b5cd8bf4-a74e-4b20-ab17-f33243726ae1,0.526227219911,0.526227211909,0.526227211909,0.00597821085255
29526,29527,29574,29574,IDN,PT.TAIWI III./, , , ,929/Kpts-II/91, , ,49077,Indonesia Ministry of Forestry,2014,190082.172376,78f08fa6-347e-4ab0-be64-3917a37e0725,1.70748527888,1.70748527886,1.70748527886,0.0396002610557
29527,29528,29575,29575,IDN,PT.GULAT II, , , ,701/Kpts-II/93, , ,25545,Indonesia Ministry of Forestry,2014,133890.381536,0545532a-2eae-46e5-b6c1-06e461b9c946,1.20270403629,1.20270403487,1.20270403487,0.0206110647585
29528,29529,29576,29576,IDN,PT.SAPTA KRIDA KITA, , , ,1046/Kpts-II/92, , ,50456,Indonesia Ministry of Forestry,2014,176853.167109,e780b7b7-dce3-4d1c-a24e-2832d3fa81ce,1.58864695924,1.58864696518,1.58864696518,0.0407139268335
29529,29530,29577,29577,IDN,PT.INHUTANI I Mamuju, , , ,350/Kpts-II/1996, , ,29987,Indonesia Ministry of Forestry,2014,137869.097876,aacf5070-47f1-43dc-a8fd-0b92bd86b97a,1.23788568147,1.23788568117,1.23788568118,0.0241751892907
